Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
64.9,21.1,6.49,143.0,44.1,34.0,66.1,655.0,22.1,26.7,4.45
62.1,32.8,24.4,225.0,40.7,10.8,18.4,319.0,34.0,41.4,24.8
63.8,64.4,4.33,163.0,34.6,8.51,11.4,610.0,5.57,10.7,9.47
22.1,26.7,10.4,126.0,7.43,24.6,42.9,322.0,1.7,19.6,10.2
132.0,54.7,15.5,25.0,17.9,11.0,21.3,557.0,7.43,18.6,15.1
26.9,24.4,8.28,85.8,12.3,15.8,27.9,528.0,6.44,9.91,17.9
39.2,17.6,1.73,5.62,6.21,16.1,32.8,757.0,15.1,12.6,11.8
101.0,100.0,16.1,9.73,44.9,34.3,49.6,217.0,8.9,14.2,6.44
73.0,23.1,5.88,221.0,34.3,14.3,26.2,426.0,9.14,3.43,8.2
33.7,16.8,12.3,131.0,44.1,28.6,42.6,279.0,6.49,16.8,12.2
24.1,28.1,15.1,217.0,41.0,48.7,135.0,1055.0,10.7,16.3,9.47
57.3,23.5,31.9,322.0,58.8,19.8,35.5,835.0,21.5,33.1,16.1
55.2,22.3,10.1,150.0,28.6,6.38,15.1,422.0,14.6,18.6,1.84
16.5,33.4,7.7,120.0,46.1,14.1,27.6,414.0,7.1,5.99,13.0
61.0,40.7,8.51,142.0,25.5,22.9,40.3,255.0,5.83,1.91,10.6
63.8,34.9,1.0,241.0,19.8,7.99,18.8,1124.0,17.2,31.1,3.31
45.7,12.1,4.18,186.0,21.1,15.8,20.2,311.0,10.7,10.9,16.1
39.2,10.0,12.1,38.5,48.7,20.4,30.0,284.0,20.9,20.7,8.98
120.0,85.8,6.67,13.1,35.9,22.7,46.1,453.0,40.3,77.0,37.2
19.6,46.6,43.7,88.2,39.6,20.7,37.9,281.0,8.9,10.7,1.04
34.0,18.8,8.43,97.3,56.7,11.7,31.1,533.0,2.62,12.7,1.45
47.4,28.9,6.38,241.0,34.9,10.3,13.6,1009.0,33.4,54.7,15.8
44.1,28.4,14.1,48.3,43.7,60.4,119.0,1459.0,1.1,1.7,5.73
119.0,29.4,1.54,1.26,13.0,9.22,22.1,1186.0,15.5,25.5,11.4
53.8,23.9,16.4,79.1,59.9,41.4,63.8,1114.0,17.2,22.1,14.6
164.0,72.3,10.6,196.0,50.0,25.9,37.9,519.0,10.4,17.6,1.75
42.2,22.3,14.5,340.0,63.8,5.28,10.6,382.0,10.8,9.22,8.51
71.0,66.7,4.07,9.82,23.5,15.3,17.9,583.0,16.5,25.5,7.04
59.9,32.8,11.4,151.0,17.5,20.7,25.3,186.0,22.7,36.8,3.96
78.4,44.1,44.1,153.0,51.9,63.8,138.0,1155.0,9.91,13.8,9.56
47.0,57.3,3.55,13.6,20.0,19.6,32.5,349.0,20.0,35.2,12.9
17.3,28.9,15.0,16.5,4.74,8.98,37.2,710.0,12.7,4.83,8.13
20.5,15.0,9.56,75.0,17.8,15.5,21.3,777.0,17.2,20.2,8.28
55.2,27.4,3.65,12.5,57.8,32.2,44.1,233.0,4.7,13.1,12.4
25.3,17.5,16.5,30.8,17.6,11.8,25.3,599.0,5.47,11.3,6.15
42.6,23.3,11.2,137.0,11.2,17.0,34.9,505.0,12.2,20.7,7.04
62.6,26.4,17.2,244.0,62.1,10.6,17.2,505.0,13.0,35.2,18.1
63.8,24.6,2.41,5.88,13.5,10.6,16.7,533.0,9.91,18.3,1.0
46.6,19.3,3.4,1.01,1.15,17.8,40.3,355.0,11.5,13.9,5.19
86.6,36.5,6.15,111.0,23.1,50.0,75.7,1000.0,16.3,25.0,11.9
30.5,23.1,19.8,64.9,26.2,11.3,22.7,322.0,1.0,11.7,15.4
35.2,9.14,25.7,18.6,33.7,45.7,74.3,710.0,17.8,38.2,28.6
19.5,13.8,7.17,22.3,37.5,12.2,34.9,644.0,19.3,32.5,12.4
118.0,64.4,10.4,129.0,3.0,6.73,14.9,466.0,3.37,2.0,1.6
43.7,26.7,31.9,66.1,18.9,18.6,31.9,382.0,12.4,19.3,10.9
58.8,28.1,6.98,18.3,50.5,13.8,22.7,257.0,14.3,27.6,43.3
62.1,27.1,8.35,115.0,27.1,18.8,33.7,843.0,1.11,38.5,1.81
154.0,86.6,9.14,189.0,35.5,20.4,36.8,621.0,10.5,14.9,11.8
73.7,34.9,4.78,22.1,56.7,11.7,33.7,743.0,22.1,32.5,13.6
70.4,37.5,42.9,136.0,59.4,36.8,75.0,538.0,25.5,27.6,9.47
11.8,22.5,9.39,122.0,12.9,37.2,54.7,667.0,9.39,14.5,3.68
20.5,32.5,11.1,289.0,64.9,19.8,34.3,337.0,15.3,8.58,10.3
58.8,17.5,9.73,9.47,27.4,27.9,50.5,557.0,19.1,25.0,10.4
41.4,26.4,3.08,24.4,19.6,30.2,48.3,385.0,8.58,8.51,8.13
34.9,16.5,15.8,153.0,41.4,4.74,9.91,939.0,10.2,6.61,8.98
179.0,27.9,4.26,146.0,45.7,18.6,32.2,528.0,3.62,1.86,6.98
51.9,30.2,3.46,271.0,48.7,23.3,40.0,422.0,11.4,35.2,17.3
48.3,15.7,4.78,13.6,24.8,3.65,15.5,191.0,1.0,1.0,8.06
85.1,27.9,1.36,158.0,6.67,16.4,34.0,410.0,44.9,75.7,26.9
36.5,19.8,10.8,237.0,23.5,46.1,62.6,1407.0,20.0,32.5,12.7
73.7,27.6,20.5,19.6,21.1,26.7,62.6,1334.0,20.2,36.5,6.79
28.9,21.7,4.53,22.7,7.5,4.49,21.9,1055.0,10.8,14.7,12.4
50.9,120.0,9.56,44.5,14.2,50.0,89.8,710.0,22.1,26.9,14.1
73.0,28.6,8.28,6.79,25.3,26.2,30.5,289.0,11.2,18.9,9.31
62.1,27.1,6.98,13.1,59.4,36.8,49.1,791.0,39.6,77.7,52.8
34.9,24.8,16.8,188.0,53.3,10.0,12.1,491.0,23.1,25.5,10.7
66.1,63.8,16.0,138.0,26.7,16.0,34.9,505.0,12.0,3.68,14.6
26.9,17.3,12.7,90.6,20.0,10.1,27.6,410.0,8.43,9.47,17.2
37.5,31.1,6.44,284.0,34.6,18.6,34.6,557.0,24.4,12.0,7.17
55.2,10.8,4.18,45.3,21.3,30.2,58.8,470.0,11.2,8.06,13.2
49.1,18.4,10.3,53.3,11.7,14.5,30.2,433.0,9.47,17.2,9.31
61.5,21.1,6.61,14.5,30.0,10.2,15.0,343.0,10.6,18.6,15.1
3.37,11.7,20.9,58.3,46.1,26.9,42.6,400.0,1.7,5.47,2.76
181.0,93.9,7.1,22.1,66.7,45.3,64.4,906.0,8.58,11.1,3.85
16.0,25.7,7.99,143.0,6.1,23.3,47.8,991.0,1.0,2.33,1.0
27.1,41.8,10.0,117.0,23.3,34.9,50.5,365.0,1.0,16.4,11.0
131.0,72.3,6.04,193.0,52.8,11.9,23.9,313.0,6.85,7.77,11.5
27.6,18.6,1.0,292.0,4.74,2.35,2.97,1.0,8.28,13.6,14.6
71.0,38.9,9.56,181.0,41.8,38.5,109.0,717.0,12.5,12.6,10.7
98.2,36.8,1.81,28.9,16.7,24.8,42.6,362.0,17.2,32.2,13.0
50.5,23.5,6.98,12.2,38.9,28.6,64.4,1046.0,31.1,48.3,13.3
83.5,54.2,1.84,4.53,15.3,6.98,18.9,764.0,22.9,25.9,2.17
106.0,47.8,8.06,9.39,38.9,11.7,23.1,604.0,11.5,12.2,9.91
25.3,40.0,4.14,155.0,27.6,12.4,19.8,710.0,8.9,18.4,9.31
10.8,19.5,10.1,164.0,47.8,18.3,31.9,372.0,24.4,35.2,7.3
3.16,4.26,19.5,32.2,40.0,4.7,48.3,509.0,24.4,29.2,14.7
79.9,34.0,13.0,209.0,50.9,11.3,24.4,487.0,16.4,18.6,11.9
37.5,18.3,16.3,1.15,9.22,13.5,25.3,362.0,6.85,20.9,24.8
102.0,32.5,7.64,246.0,59.4,29.2,44.5,319.0,15.3,14.2,10.4
32.8,26.7,11.9,196.0,50.5,12.5,17.3,542.0,27.1,30.0,7.84
90.6,58.3,14.1,305.0,26.7,33.7,60.4,1104.0,1.0,7.5,6.38
75.7,29.7,7.5,149.0,29.2,37.2,58.8,334.0,7.99,22.7,8.28
90.6,44.5,6.04,170.0,21.7,16.3,25.9,685.0,13.6,14.7,8.2
69.8,47.4,11.1,372.0,18.9,4.61,26.4,632.0,13.2,25.0,9.56
193.0,61.0,9.31,15.8,29.7,10.4,24.8,667.0,12.7,21.7,6.61
85.8,22.3,16.8,66.7,36.8,25.3,51.9,547.0,25.9,31.9,17.9
16.1,15.3,13.9,73.0,24.6,16.8,30.2,385.0,15.4,25.9,23.5
95.6,28.9,7.64,14.2,23.7,13.2,30.8,730.0,14.5,34.9,41.8
61.0,31.1,15.8,145.0,41.8,27.9,45.7,359.0,14.6,13.9,5.78
179.0,77.0,13.3,250.0,42.2,28.4,47.4,491.0,16.0,9.82,9.22
73.7,36.2,3.43,3.25,1.01,7.37,16.1,1263.0,17.3,11.3,18.3
95.6,42.9,40.7,40.3,58.3,8.9,16.7,523.0,15.8,15.4,7.04
55.2,51.4,18.1,82.8,20.4,10.6,21.3,828.0,8.58,26.4,6.44
30.5,15.7,15.7,141.0,27.6,15.5,20.4,343.0,5.78,18.4,10.8
158.0,37.2,15.8,90.6,28.9,5.28,12.1,914.0,5.73,18.6,10.3
49.6,31.9,5.83,305.0,38.9,19.6,23.1,271.0,21.9,28.9,5.0
35.9,18.1,9.56,117.0,27.4,8.74,15.7,667.0,10.6,21.3,7.7
67.9,28.9,11.3,69.2,27.6,54.2,94.7,1155.0,11.5,17.9,11.9
89.0,31.6,15.0,32.8,41.8,27.4,43.7,379.0,9.73,11.3,1.01
24.8,21.5,4.7,94.7,23.1,15.4,16.1,325.0,21.7,37.5,10.3
63.8,19.6,4.49,227.0,27.1,13.2,13.7,433.0,11.3,21.7,12.9
78.4,33.1,12.0,274.0,20.4,27.1,34.3,279.0,22.5,36.2,6.44
117.0,40.3,1.43,13.5,55.2,17.8,30.8,500.0,18.9,24.1,12.3
117.0,78.4,18.4,57.8,16.4,7.64,28.9,638.0,1.64,13.2,3.82
34.3,20.5,16.0,23.9,48.7,21.5,68.5,1114.0,16.4,8.51,9.31
179.0,34.6,26.2,29.7,15.5,6.73,62.6,1176.0,23.5,28.1,5.73
106.0,39.2,17.9,101.0,38.2,49.6,93.1,1420.0,15.5,31.6,11.9
71.7,25.7,5.73,246.0,48.3,16.0,79.9,1346.0,13.6,20.7,3.31
13.9,21.1,15.3,235.0,45.3,24.1,29.4,322.0,15.1,7.57,4.26
91.4,80.6,4.7,191.0,44.5,48.7,69.2,379.0,16.0,33.1,15.5
50.5,13.6,10.6,114.0,19.8,18.1,28.4,407.0,1.0,5.83,1.78
34.0,15.7,9.73,227.0,33.4,24.6,43.3,583.0,13.1,22.5,19.5
84.3,34.6,27.1,85.1,47.0,8.58,20.7,632.0,13.2,13.8,3.25
44.5,18.1,10.6,145.0,41.8,10.8,29.2,207.0,12.0,22.5,4.29
79.1,59.4,10.7,158.0,36.5,10.9,34.0,644.0,19.1,26.9,9.22
42.6,21.7,19.1,219.0,22.1,21.5,56.2,1395.0,10.2,9.56,12.6
51.4,38.9,25.7,20.0,7.7,32.5,72.3,1186.0,16.5,31.6,12.5
26.4,17.2,11.2,204.0,39.6,43.7,74.3,1134.0,31.3,45.7,10.9
6.21,4.87,4.29,221.0,14.9,28.4,47.4,400.0,15.5,22.1,7.17
50.5,18.8,7.04,18.4,24.4,15.4,25.0,271.0,19.5,30.5,9.14
23.9,20.0,2.67,3.59,11.3,16.7,26.9,316.0,17.0,25.9,11.2
73.7,23.3,7.17,21.3,18.9,15.5,23.7,588.0,16.4,13.1,6.73
11.0,14.7,19.1,53.8,32.8,16.0,18.9,542.0,20.4,17.8,24.6
65.5,25.3,15.1,117.0,23.9,18.6,23.3,474.0,11.3,16.3,8.35
21.7,8.2,14.6,202.0,23.5,18.3,30.5,496.0,16.0,24.8,11.9
104.0,60.4,7.84,158.0,36.8,23.5,41.8,340.0,7.43,16.5,12.4
17.3,21.7,10.6,217.0,41.8,13.1,22.9,487.0,32.2,36.2,9.14
57.8,16.5,11.5,235.0,32.5,24.8,31.9,437.0,8.28,28.4,23.7
81.3,32.5,21.9,59.4,38.5,9.06,23.3,400.0,10.0,23.1,3.79
107.0,30.5,17.9,241.0,66.7,5.28,18.9,362.0,21.3,28.6,14.5
99.1,36.2,2.84,15.8,28.1,21.9,49.1,1252.0,22.9,25.5,10.4
93.9,45.3,21.3,25.3,28.6,12.6,31.1,478.0,6.73,20.4,1.6
78.4,20.9,5.14,255.0,30.8,22.1,36.5,392.0,20.0,38.2,6.15
33.1,26.4,10.4,24.4,31.6,31.3,52.8,410.0,14.7,12.1,9.39
60.4,22.5,14.9,106.0,31.1,62.6,84.3,1009.0,14.2,7.91,2.84
51.9,29.4,10.7,113.0,37.5,34.0,58.8,692.0,7.91,2.37,9.47
93.9,27.4,9.39,32.2,57.8,31.1,76.4,1334.0,16.7,25.7,3.13
93.9,30.2,9.56,322.0,48.3,14.5,24.4,931.0,1.18,5.78,9.14
37.9,19.6,17.2,91.4,25.9,31.1,44.9,562.0,3.02,18.3,15.1
45.3,27.9,26.4,136.0,51.4,8.58,21.7,457.0,29.2,41.4,13.1
105.0,80.6,7.91,229.0,42.2,5.42,22.9,1370.0,10.8,19.8,1.29
75.0,31.9,12.4,119.0,33.1,31.9,39.6,407.0,32.5,26.4,10.1
98.2,21.5,12.0,389.0,49.1,14.1,24.4,820.0,18.3,62.1,29.7
78.4,24.8,8.98,111.0,44.5,8.58,19.3,1018.0,8.82,16.8,8.35
14.5,13.0,8.74,21.5,27.4,5.83,38.9,1208.0,29.7,63.2,57.8
89.8,32.8,17.0,23.7,34.9,37.2,49.6,461.0,22.9,29.2,9.91
31.3,13.1,15.5,153.0,27.1,15.4,20.9,352.0,8.9,13.0,4.61
27.9,17.8,11.5,167.0,22.5,4.66,19.8,1018.0,27.1,38.9,16.7
44.5,20.7,9.14,125.0,20.2,10.2,22.9,331.0,19.5,17.0,9.47
55.7,49.6,8.98,142.0,29.2,20.0,42.9,698.0,14.3,15.1,11.2
45.3,29.2,23.7,18.8,17.5,33.1,57.8,578.0,3.82,7.1,6.38
108.0,79.9,18.9,35.9,17.8,5.42,8.35,66.7,13.3,29.4,13.5
108.0,51.4,13.5,168.0,24.6,6.44,17.0,437.0,15.5,27.6,5.94
59.9,19.1,11.4,184.0,34.6,19.3,61.0,1310.0,7.17,10.8,10.4
69.8,22.3,15.8,35.2,9.56,9.56,31.6,965.0,14.6,28.4,8.98
85.1,27.6,17.9,168.0,12.5,15.3,38.9,519.0,26.9,36.5,7.7
120.0,99.1,11.5,59.9,25.9,29.2,44.5,346.0,25.0,38.5,6.44
131.0,115.0,10.3,135.0,55.2,9.91,19.8,599.0,12.3,9.39,14.7
133.0,57.3,15.0,223.0,44.9,14.3,23.3,385.0,16.0,25.7,13.3
22.9,17.9,10.2,85.8,53.8,52.8,86.6,813.0,10.8,10.1,2.33
35.9,16.8,10.8,165.0,30.5,12.6,12.3,248.0,9.73,13.3,10.5
47.0,44.9,15.7,26.2,41.0,15.7,30.0,389.0,20.9,23.1,11.3
38.9,26.9,26.9,31.6,47.0,26.7,61.0,1144.0,17.5,34.0,1.0
54.7,28.4,12.6,250.0,30.5,24.6,35.2,389.0,13.1,32.8,11.5
46.6,20.4,34.3,262.0,63.8,11.3,23.7,255.0,13.2,20.5,4.26
78.4,32.8,9.65,200.0,49.6,23.9,31.9,211.0,13.8,14.2,11.4
49.1,24.8,10.9,28.9,20.0,41.0,78.4,1009.0,13.3,23.7,10.3
59.4,18.3,16.8,28.9,11.8,34.6,46.1,375.0,17.8,23.9,14.3
109.0,38.2,4.1,198.0,25.3,6.32,8.66,791.0,31.9,37.5,4.29
78.4,76.4,5.78,2.23,1.12,5.0,10.8,594.0,18.1,17.6,13.8
39.2,12.3,13.2,129.0,32.5,10.5,27.4,644.0,43.3,70.4,17.5
89.0,34.9,7.57,294.0,50.9,4.83,19.1,649.0,40.3,65.5,23.3
74.3,17.8,13.1,21.9,24.6,6.85,21.3,661.0,10.9,15.1,2.69
47.4,22.9,26.7,30.5,37.2,3.75,26.2,281.0,14.3,37.9,2.71
60.4,24.8,13.3,18.6,53.3,9.06,31.3,500.0,22.7,15.3,7.77
80.6,20.9,21.9,15.0,2.13,26.7,37.5,414.0,12.7,17.5,5.19
21.5,18.1,11.9,28.9,12.7,12.3,21.9,305.0,6.32,2.48,7.91
17.9,25.3,12.1,64.4,25.3,13.3,26.9,422.0,12.6,27.4,4.78
39.2,14.5,12.6,274.0,53.8,10.4,10.8,717.0,15.4,31.3,13.7
35.9,22.7,18.4,95.6,16.0,23.5,45.3,382.0,22.5,28.6,16.5
207.0,56.7,13.9,137.0,13.3,53.3,122.0,1197.0,21.7,39.2,14.5
62.1,27.6,23.5,49.6,38.5,24.4,57.3,947.0,20.5,10.6,14.6
101.0,39.2,6.21,207.0,21.9,18.8,28.1,365.0,20.2,31.6,13.2
15.1,14.7,6.32,8.28,16.4,17.2,22.9,407.0,15.1,22.9,4.07
105.0,105.0,11.4,142.0,45.7,15.5,35.2,649.0,2.79,1.01,3.28
30.5,27.9,24.6,34.9,13.6,12.7,67.9,123.0,12.2,15.1,9.47
5.99,19.3,7.57,215.0,35.2,30.0,31.9,297.0,16.8,18.6,6.26
37.2,20.9,11.0,143.0,29.2,2.81,25.7,704.0,27.6,34.6,8.98
16.3,9.47,9.47,25.7,24.8,12.4,22.9,271.0,30.8,31.1,17.2
24.6,35.9,7.64,87.4,16.3,9.91,17.5,851.0,17.5,18.3,10.9
75.7,21.1,27.9,82.8,47.8,22.5,35.5,246.0,25.7,43.7,10.4
33.1,11.2,15.8,154.0,23.1,31.1,61.5,764.0,17.6,21.9,14.2
33.4,15.7,21.5,23.1,6.61,4.1,27.6,583.0,20.5,23.7,10.5
34.3,16.4,17.6,56.2,47.0,5.99,10.6,215.0,42.9,68.5,18.1
44.9,20.4,9.14,173.0,43.7,7.99,13.1,426.0,29.7,46.6,15.3
36.5,16.3,9.91,157.0,45.3,9.65,11.5,626.0,2.86,1.0,10.6
138.0,39.2,29.7,38.5,27.9,17.2,31.6,478.0,11.8,24.6,7.37
68.5,34.6,10.7,207.0,52.8,13.8,22.9,313.0,17.6,12.4,9.47
13.7,7.5,27.1,51.9,36.5,15.4,37.2,991.0,48.3,51.9,13.6
75.7,44.9,14.2,143.0,36.8,3.31,34.9,1208.0,18.3,32.8,10.7
69.8,28.6,8.58,15.8,37.2,8.35,22.7,437.0,31.3,48.7,49.1
68.5,39.6,3.79,19.1,29.7,7.77,18.8,289.0,3.79,3.75,25.3
38.9,16.0,12.1,131.0,35.2,9.73,25.5,362.0,19.5,23.5,12.7
35.2,29.7,28.1,56.7,14.1,15.0,20.0,638.0,14.2,23.5,13.8
29.7,20.2,7.7,125.0,36.2,6.55,15.7,500.0,18.9,25.0,4.87
61.5,23.9,18.3,87.4,17.5,19.8,25.9,255.0,34.6,50.0,12.6
129.0,42.9,17.3,62.6,41.0,34.9,72.3,621.0,8.43,16.0,5.73
91.4,27.6,1.03,172.0,7.3,34.6,40.7,407.0,16.5,24.8,15.8
66.7,23.7,14.5,186.0,44.1,20.0,37.2,437.0,20.5,31.3,6.92
61.0,42.6,4.61,1.5,5.09,9.22,21.3,523.0,3.75,2.11,7.3
51.9,16.8,9.39,188.0,26.9,4.91,10.5,259.0,5.33,1.0,10.0
13.7,9.82,14.2,165.0,23.5,26.2,32.8,385.0,12.4,20.9,14.9
13.7,25.9,29.4,42.9,32.2,14.1,67.3,429.0,2.89,1.58,1.26
27.4,14.1,16.5,71.7,11.8,17.9,52.8,882.0,15.8,18.1,25.0
17.2,21.9,20.0,57.8,34.0,16.0,30.5,523.0,37.9,58.3,23.3
59.4,20.7,4.1,328.0,25.5,2.89,2.21,81.3,18.3,32.5,9.47
67.3,30.2,36.5,311.0,62.6,16.0,32.5,470.0,23.5,32.8,16.0
67.9,31.3,13.8,52.3,30.8,20.2,31.6,279.0,5.28,17.2,4.49
52.3,45.7,19.3,239.0,29.4,12.5,38.2,813.0,17.9,28.9,5.47
89.0,38.2,12.4,211.0,36.2,23.1,81.3,1134.0,19.5,18.3,15.8
51.9,58.8,9.91,107.0,12.7,12.1,35.2,973.0,18.9,27.9,11.3
31.3,10.4,10.5,107.0,37.9,18.9,34.3,426.0,15.3,8.06,3.02
69.8,34.6,19.8,34.3,17.9,1.78,1.01,76.4,28.6,48.7,28.1
28.9,29.4,7.64,193.0,54.2,21.7,27.9,426.0,20.7,30.5,9.14
47.4,21.7,7.99,132.0,15.3,12.5,31.1,346.0,3.31,2.41,2.76
61.5,40.7,7.77,22.7,37.9,15.0,32.2,441.0,8.51,31.3,9.47
40.7,25.0,7.04,3.75,20.2,18.6,27.9,433.0,46.6,58.3,17.0
37.2,11.8,4.37,18.1,31.3,41.4,77.7,1263.0,20.9,38.5,11.2
20.7,22.7,15.5,112.0,19.6,48.3,122.0,1446.0,15.4,17.0,19.5
85.8,67.3,10.6,189.0,40.3,14.7,28.6,331.0,3.02,1.31,13.5
87.4,44.5,9.31,21.9,43.3,2.76,11.8,843.0,17.2,34.9,13.6
38.2,24.4,7.17,217.0,29.7,13.6,25.3,491.0,30.8,42.6,23.1
38.2,24.1,17.0,92.2,38.9,25.7,36.2,644.0,2.07,28.9,65.5
77.7,20.9,19.8,18.4,11.5,16.7,38.2,422.0,25.0,22.3,21.1
74.3,29.7,1.43,211.0,34.3,13.5,27.6,403.0,1.93,3.52,6.55
49.1,22.1,13.7,126.0,23.1,10.9,32.2,491.0,20.7,23.5,9.47
50.0,27.1,18.8,81.3,41.0,11.3,31.1,562.0,22.9,21.3,1.0
29.2,45.7,18.1,160.0,18.8,14.5,16.5,437.0,17.9,34.3,13.0
65.5,32.2,7.43,13.7,9.39,14.9,28.1,604.0,17.5,28.1,4.41
179.0,55.7,16.3,80.6,27.6,4.49,18.9,1208.0,30.0,32.2,14.1
34.0,24.1,10.3,173.0,41.0,10.2,23.1,385.0,22.5,28.4,10.5
55.7,35.5,51.4,204.0,43.3,12.4,14.2,392.0,1.46,2.07,13.7
80.6,36.5,1.38,108.0,16.0,10.5,21.9,500.0,20.7,24.1,11.9
31.3,32.8,13.9,188.0,36.5,8.66,26.2,750.0,18.3,33.7,8.74
167.0,79.1,13.5,24.1,14.7,21.5,29.2,414.0,1.0,1.0,7.04
71.7,50.9,48.7,93.1,55.7,9.91,28.4,505.0,12.2,11.0,1.86
66.1,47.4,24.8,126.0,49.1,23.5,49.6,673.0,1.0,10.6,2.71
52.8,14.6,13.5,149.0,45.3,15.5,25.5,385.0,21.9,22.5,15.3
47.4,22.5,6.67,264.0,29.4,5.57,26.9,914.0,13.5,21.9,17.9
42.2,13.5,23.5,35.2,26.4,17.6,35.5,638.0,22.1,32.2,8.74
9.65,16.1,15.1,237.0,25.0,13.5,25.0,300.0,22.7,17.3,1.88
93.9,44.5,12.9,217.0,25.9,18.3,39.2,418.0,20.9,25.3,7.57
69.8,20.9,10.8,160.0,35.9,7.37,13.6,453.0,37.9,35.9,16.3
12.0,21.3,20.2,81.3,17.2,10.1,24.8,461.0,27.1,39.2,9.22
31.1,23.9,9.82,179.0,34.9,64.4,143.0,1009.0,17.3,20.0,4.41
62.1,30.2,13.3,205.0,20.9,47.8,73.0,1037.0,25.0,29.2,1.75
14.9,16.8,11.9,107.0,47.0,16.5,48.7,567.0,21.7,33.1,8.9
34.0,23.3,10.6,198.0,28.4,15.1,30.0,898.0,17.6,21.3,10.3
69.2,19.3,9.47,289.0,25.7,10.5,15.8,414.0,18.1,16.4,13.2
50.9,20.7,7.91,143.0,18.4,36.8,83.5,1018.0,44.9,65.5,24.6
38.9,27.1,4.66,6.44,13.2,11.5,39.2,461.0,16.0,20.0,7.23
88.2,24.4,12.0,225.0,55.2,25.7,76.4,1407.0,38.2,51.4,12.6
107.0,54.2,22.3,104.0,1.0,11.5,18.3,523.0,21.5,24.4,8.74
54.7,27.4,14.3,233.0,43.3,5.62,12.2,588.0,21.1,27.1,8.28
10.4,4.57,8.43,106.0,30.2,5.23,21.5,1186.0,21.7,40.3,10.7
59.9,8.28,11.4,51.4,22.9,51.9,99.1,1065.0,19.8,34.9,23.9
14.6,28.9,7.1,53.3,5.99,7.91,17.2,445.0,8.51,29.4,15.4
96.5,29.7,5.67,126.0,21.9,37.2,53.8,1009.0,26.4,38.9,12.0
103.0,89.8,13.3,167.0,44.1,18.3,23.3,500.0,1.0,1.04,10.6
36.5,17.9,10.1,92.2,26.7,35.9,53.3,322.0,34.6,49.6,11.2
64.4,35.2,21.5,17.6,1.49,25.5,34.3,325.0,24.1,37.5,14.1
145.0,32.5,18.1,106.0,30.8,4.03,15.5,791.0,30.2,40.3,13.5
18.8,13.3,4.37,352.0,17.9,8.51,20.2,509.0,3.55,1.01,1.2
64.4,31.1,3.13,209.0,26.2,28.4,33.7,305.0,25.7,31.6,19.5
35.2,19.1,13.3,204.0,20.0,7.77,10.6,466.0,5.78,16.0,6.79
29.7,22.9,29.7,49.1,28.6,12.5,13.7,784.0,17.0,14.9,10.2
52.8,14.2,12.4,132.0,33.1,42.6,98.2,750.0,24.8,44.1,29.4
34.0,17.8,20.9,248.0,33.4,4.78,13.5,743.0,26.7,36.5,15.3
42.9,14.5,14.1,50.9,24.4,32.5,50.5,346.0,20.9,34.9,4.0
111.0,38.2,16.1,264.0,65.5,25.0,33.1,437.0,1.0,3.85,5.14
84.3,30.2,13.5,170.0,41.8,11.1,25.0,437.0,22.7,35.5,10.8
37.9,20.9,12.9,89.0,19.5,29.4,38.5,204.0,38.2,46.1,11.8
64.4,34.3,7.99,235.0,24.1,22.5,37.5,311.0,20.2,22.7,9.06
44.5,22.1,1.43,308.0,28.6,22.5,102.0,1000.0,28.1,37.9,8.06
36.8,20.7,24.1,46.6,1.26,15.0,28.1,578.0,21.5,30.0,10.6
111.0,42.9,6.73,231.0,30.5,26.9,28.1,331.0,16.0,21.7,8.98
42.6,16.3,2.27,271.0,17.9,9.06,23.7,538.0,27.1,41.0,14.2
12.5,32.2,6.92,244.0,26.9,10.8,22.5,368.0,7.37,15.8,13.0
28.1,30.5,2.69,239.0,15.8,6.21,19.3,791.0,20.0,42.6,3.13
83.5,75.0,14.9,184.0,28.4,23.5,42.2,429.0,32.8,41.0,11.9
29.4,29.7,17.0,319.0,54.7,33.1,45.3,382.0,18.3,18.6,8.13
49.1,22.5,10.3,164.0,40.7,17.3,27.1,418.0,22.7,23.3,7.5
122.0,85.1,46.1,215.0,45.7,20.5,35.9,578.0,26.9,22.7,11.1
28.1,17.8,1.88,225.0,21.3,18.6,33.7,294.0,31.3,40.7,20.7
19.3,17.3,5.14,12.0,21.5,12.5,30.2,483.0,17.9,23.5,14.5
3.65,10.9,15.4,57.3,17.0,6.92,20.5,470.0,2.79,1.01,4.29
25.5,1.25,15.0,229.0,59.9,14.5,25.3,269.0,27.4,35.9,27.6
16.7,5.38,9.31,158.0,51.9,5.42,20.9,973.0,18.3,29.7,7.5
37.5,10.3,6.15,153.0,30.0,17.6,31.3,445.0,17.8,20.7,14.7
23.9,17.8,3.28,1.72,4.33,30.2,50.0,281.0,20.7,27.4,2.69
17.3,15.8,19.8,241.0,58.8,49.6,81.3,1241.0,1.49,5.78,5.0
73.7,25.3,5.19,178.0,35.2,8.06,39.2,1075.0,23.5,40.0,13.5
64.9,23.5,13.0,246.0,31.6,23.7,61.0,457.0,17.2,34.3,9.82
53.8,14.5,46.1,97.3,66.7,15.1,22.7,362.0,22.7,16.4,4.37
49.6,23.7,5.99,20.5,27.9,11.4,14.1,382.0,15.3,29.7,7.1
50.9,15.1,7.1,75.7,47.8,3.02,13.6,667.0,22.5,34.0,5.47
