HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
-0.021452,0.941929,0.969181,0.05959,1.026558,0.001074,0.938512,-0.023972,0.988601,-0.011737,0.043101,0.959642,-0.025536,0.010308,1.010484,0.5145,-0.004543,1.008324,1.003779,1.881288,1.947662,1.018963,0.055016,1.077266,-0.140212,1.07289,-0.042136,1.034183,0.492149,1.542788,0.049513,1.440763,0.030807,-0.131374,1.037512,1.023584,0.059828
0.01369,1.010606,0.957162,-0.002461,1.018517,-0.012706,1.047967,0.097058,0.043843,1.015559,-0.06442,1.026865,-0.007054,0.062332,2.027049,0.516584,-0.022121,0.521352,1.014072,-0.015374,0.008584,0.948958,-0.030202,1.049648,-0.061503,1.50852,-0.026141,1.018451,0.003172,-0.0576,0.524059,0.584862,1.91671,-0.03658,1.008757,1.029573,0.033153
0.055631,1.036094,0.967961,0.020889,1.026435,-0.02441,1.023492,-0.035468,0.036466,1.992647,-0.02076,0.018552,-0.077969,0.080971,1.932234,1.469603,0.002215,0.082925,0.985945,0.90125,0.003005,1.045781,0.004847,0.980127,0.925469,0.981351,0.02066,1.035078,1.489844,1.551909,1.079964,0.052419,0.12856,0.028673,1.066148,0.958829,1.925993
-0.036363,1.055317,1.930615,1.057755,2.037454,-0.013984,-0.063798,-0.042737,0.988463,1.153248,-0.002451,0.006219,-0.041679,0.019877,2.002173,1.551441,0.024889,0.488835,1.012976,0.00797,1.055259,1.000483,-0.03366,0.981062,-0.024782,0.527609,0.012072,0.950117,1.420703,1.482806,0.514742,1.557204,1.978641,0.983759,0.987727,1.983191,2.041279
-0.004171,0.981887,1.063542,0.03531,0.973811,-0.026214,1.02128,-0.059152,1.004072,2.014637,-0.067406,1.058449,-0.054198,-0.074481,0.020293,-0.063551,-0.103433,1.42277,0.964919,1.04313,1.870648,2.026332,-0.082362,1.090517,-0.004506,0.384127,0.062198,0.964115,0.066179,1.509052,0.990289,0.025448,1.869721,0.01749,0.920326,1.130004,1.99882
-0.032726,0.950227,1.043736,-0.011267,0.969223,0.000911,1.010824,0.916696,-0.055263,0.080122,-0.012783,0.949176,0.060641,0.031999,1.036358,0.974857,0.097032,1.475405,0.912371,1.022237,1.039895,1.012853,-0.014266,1.030764,1.019832,1.4738,0.021115,0.974173,0.035026,1.514928,-0.097434,0.507564,0.08108,0.031146,0.984797,0.986801,1.018709
0.085398,0.934654,1.020026,0.016125,0.979213,-0.031102,1.021738,0.026169,1.093857,1.99129,-0.074923,1.014598,0.029734,0.010519,1.114929,0.963716,0.997364,0.451972,0.944604,-0.060559,2.053011,1.074761,0.053436,1.027906,0.064023,0.512198,0.017154,2.079172,1.433781,0.996931,0.008043,0.534218,2.069597,0.021033,1.055567,1.023312,0.98772
-0.016718,0.960556,0.949258,1.052352,0.997388,0.026766,-0.012869,1.058569,-0.072247,0.935894,-0.004098,-0.093711,1.061968,-0.007899,-0.070628,0.462284,-0.011112,0.512482,1.041909,0.090762,-0.001744,1.043586,-0.028952,0.037579,-0.003725,1.555522,-0.020935,0.956016,1.482247,-0.14798,0.459267,0.929979,1.021825,1.022829,1.951635,1.049868,1.011542
-0.016247,1.000517,0.990409,0.051193,0.98321,0.113484,0.934947,-0.097141,-0.142425,0.97316,-0.007057,1.960808,-0.011193,0.075761,2.062503,0.478185,-0.021982,-0.05204,1.048,1.955327,1.038552,0.89801,-0.000992,1.027959,0.013615,0.974611,0.031148,0.976339,0.988093,0.493174,-0.015629,1.046921,-0.076611,-0.039993,1.037012,0.914324,2.027426
0.069561,1.001249,0.95478,-0.033682,0.967224,-0.051814,0.996905,-0.119883,0.981157,-0.012618,0.08612,2.03163,-0.053562,-0.000615,0.045608,-0.006329,0.036649,1.411583,1.025882,0.039996,1.939362,1.02433,0.045852,1.009226,0.045026,-0.055927,0.020159,1.101938,1.548253,0.940065,1.573042,1.457323,0.971721,0.066656,2.040489,-0.018069,0.049305
-0.051851,1.053065,1.015926,-0.00697,0.968855,-0.084254,0.986744,-0.054811,1.014166,2.004518,0.028679,1.025723,0.030978,0.002767,1.949234,0.921427,-0.050886,1.58086,0.99356,0.995953,0.05347,0.971339,0.018777,-0.024514,0.050789,1.457044,0.015404,0.95515,-0.034907,0.976099,1.002144,0.509444,1.994175,0.938479,2.015589,-0.038124,0.956724
-0.066117,0.933052,1.051996,-0.057247,0.987909,-0.036814,1.074403,-0.056752,1.021981,2.049695,0.052908,0.019205,-0.064751,-0.030538,-0.064118,0.055971,-0.034872,0.382388,1.017546,2.008797,2.087406,1.008559,0.046051,0.925895,-0.066017,1.554851,1.012273,0.919191,1.04196,0.499836,1.532949,1.559028,-0.026392,-0.006877,0.98488,0.953664,2.07512
0.104281,0.08649,1.014823,-0.030617,1.048043,-0.110161,1.97336,0.101159,0.003066,0.021399,0.008446,-0.079915,0.057051,-0.008993,0.971287,0.115671,-0.007569,1.478771,1.046533,0.993969,-0.000318,0.989892,0.064834,1.083874,0.007272,1.485994,-0.029776,1.052828,-0.042939,0.591454,0.920779,1.073357,0.005451,0.020189,0.882074,0.042508,0.92236
-0.009897,1.04879,0.971877,-0.062757,0.994329,-0.113625,1.063587,-0.028686,0.029871,1.076744,0.008966,0.043979,0.028023,0.021767,0.978186,1.518315,0.030839,-0.006706,1.019226,1.978087,0.998713,0.916352,-0.036338,-0.035746,0.014199,0.981267,-0.006051,0.899734,-0.001943,1.429794,1.516543,1.584912,1.975009,0.064606,0.942769,1.00003,0.933238
-0.08101,0.986797,0.97447,-0.010174,0.969752,0.017901,1.016776,0.065212,0.956151,2.019911,-0.006272,-0.061295,0.978306,-0.057362,-0.055069,0.9361,-0.016644,1.03696,1.093097,0.979316,1.987687,0.054196,-0.028812,0.071162,0.008389,0.969133,-0.006638,1.074591,1.391104,0.531405,0.054328,0.0536,1.026179,-0.056538,0.975533,1.009299,2.01987
1.05033,2.022315,2.016894,1.036523,2.029247,0.078336,0.967363,0.026119,0.953017,0.943302,0.964462,-0.074246,0.023054,0.074665,2.009552,1.499763,0.077668,0.554128,0.969043,2.017196,1.988089,0.974029,0.020198,1.00261,0.064326,0.096895,-0.08877,0.979012,0.015557,1.445216,1.498023,0.005629,0.880641,-0.011165,0.942112,1.008612,1.002066
0.053193,0.073164,0.086413,0.987163,-0.047339,-0.033008,-0.020087,-0.056976,-0.076089,0.01999,0.059044,0.027368,-0.023119,-0.108273,1.075034,-0.013418,-0.083565,0.459189,0.970545,1.986987,0.066313,0.965446,0.024287,1.067041,0.085008,1.017352,0.03485,0.953196,-0.01446,-0.001739,0.034001,1.453306,-0.026264,-0.055884,0.974194,1.981446,2.072947
0.007533,0.992097,1.940669,0.013216,1.135501,0.000802,1.019079,0.108146,0.008972,0.03831,0.095422,0.988681,0.058388,0.024872,1.063903,1.507128,-0.027589,1.047711,0.989915,2.009101,-0.056605,2.080633,0.919197,0.911762,0.055094,0.486444,-0.094702,1.04423,0.556688,0.499002,1.489388,1.483347,0.046137,-0.008414,0.900385,1.019815,0.96387
0.066979,1.931046,2.03766,0.925475,2.051795,-0.040404,-0.003115,0.040995,1.026098,1.001211,0.081515,1.997294,0.014289,0.08828,1.00999,0.053987,0.130003,-0.020396,1.064275,1.926646,1.983953,1.073353,-0.009489,-0.014835,0.07874,0.076543,-0.108758,1.027001,0.463358,0.442259,-0.097867,0.97784,1.04055,-0.077346,1.013889,1.951147,1.005458
-0.043278,1.012922,1.075116,-0.036377,1.060102,-0.046949,1.108797,1.01286,2.025558,1.978909,0.002024,0.054769,-0.070481,-0.030325,0.935982,1.047044,0.014533,0.014056,1.028609,-0.008685,0.07212,1.008559,0.071045,0.020951,-0.000415,1.015997,-0.079206,1.022489,1.057595,1.013355,0.988655,0.493011,-0.001675,-0.015463,0.962746,1.065169,0.999471
0.014981,1.123576,0.969086,0.036395,0.938382,0.024929,1.081727,0.161055,2.000901,0.986123,-0.016183,-0.059293,-0.049076,-0.075301,-0.023279,1.571954,-0.004993,-0.024916,1.04767,1.012085,0.048213,1.035501,-0.037591,0.082907,0.023927,0.50857,0.01447,1.035498,0.037864,-0.096037,1.496558,0.52252,1.070423,-0.110912,1.019289,1.019018,0.011759
0.021437,0.951823,1.911461,-0.002082,1.934434,0.010522,1.004299,0.001093,2.032886,1.994717,-0.079743,0.000567,0.974604,-0.064627,0.97004,0.552239,0.059815,1.458707,1.095928,1.974702,-0.001158,1.058025,-0.006942,-0.012547,0.028048,1.532026,0.023229,1.063887,0.973074,-0.017256,1.513814,0.492323,0.980458,0.029148,0.940868,1.004557,1.027289
0.037407,1.024348,0.928977,0.009235,1.088396,-1.4e-05,1.037992,-0.090804,-0.011322,-0.018352,-0.019547,1.070068,0.000886,0.044211,1.052812,1.04997,-0.045737,-0.061047,1.071124,0.068635,0.933069,1.0135,-0.02071,-0.004948,-0.00869,0.005781,0.072188,1.056802,-0.001622,0.404552,0.53696,0.027765,2.010959,-0.032438,0.040306,0.035074,-0.015381
0.005443,1.988081,1.979051,1.105148,1.945852,0.072769,0.982309,0.052296,0.963011,0.00767,0.008943,1.996411,0.0461,0.069001,0.978682,1.511197,0.002113,1.432383,0.979395,1.991037,1.968757,0.002931,-0.027842,0.976161,-0.059767,1.015525,0.05291,0.95015,1.550958,0.49527,1.484466,1.043526,-0.000342,-0.045134,0.061492,1.922568,2.017657
0.038463,0.964041,1.018198,-0.006407,1.055411,-0.006849,1.037251,-0.098296,1.985199,1.036902,0.035741,2.004272,-0.03791,0.053471,1.060955,0.565403,0.001005,1.082915,0.974248,0.065649,-0.014311,1.004196,-0.00449,0.992111,-0.094184,-0.034677,-0.128749,0.992248,0.05016,1.420819,0.893495,0.946269,0.035973,-0.070169,1.025922,0.992144,-0.021339
-0.058833,0.991491,1.012583,0.050619,1.004462,0.083539,1.054744,0.013446,1.940943,-0.002714,0.076056,1.07211,0.052583,-0.000253,0.973614,-0.034228,0.052141,0.430633,0.991962,1.008083,0.000911,0.964421,0.062535,-0.024724,-0.020413,1.483006,0.006868,1.11062,-0.080033,0.455223,0.569107,0.472705,1.082048,-0.04252,0.913611,1.015685,1.020374
-0.048586,1.035202,0.985452,0.034435,0.976881,0.177465,1.009683,0.061946,2.004269,-0.009353,-0.033921,0.960611,-0.057204,0.017125,0.008153,1.523678,0.030926,1.496344,1.001881,-0.015895,0.984445,1.024225,-0.031563,0.96052,-0.031984,0.051812,1.038404,1.995681,0.058801,1.519843,0.470497,0.536516,1.964501,-0.031738,0.951254,0.971612,0.998342
0.037334,0.963738,0.971613,0.145815,1.032339,-0.022662,2.075077,-0.036198,-0.064382,0.052315,-0.057965,-0.025196,-0.07713,0.023151,0.919407,1.047941,0.005291,0.483057,1.035903,1.974622,-0.019077,-0.019115,-0.003188,1.044837,0.03168,-0.03211,-0.092572,1.059728,0.471471,1.59009,0.937683,0.524277,1.054908,0.045064,1.054928,0.969975,1.050731
-0.098269,1.025858,1.068684,0.101455,1.087655,-0.057959,1.023554,-0.045675,1.01859,2.095981,-0.032964,1.970891,-0.006555,-0.008638,1.098695,0.978371,0.060648,-0.010609,0.963825,0.930118,1.048688,1.021855,-0.090447,-0.0271,-0.111773,0.495614,0.079621,1.006717,0.450825,1.081475,1.502614,1.453851,1.012998,0.021714,1.056437,0.964139,1.034744
-0.034529,1.000795,1.023572,0.119859,1.069388,-0.066842,1.066005,0.026171,1.957713,0.040796,-0.033334,0.002698,0.015511,-0.039475,-0.083836,0.512878,-0.031074,1.411395,0.950589,2.044205,0.023884,0.984444,0.053147,1.03777,-0.029075,0.044466,-0.004645,0.96632,0.02341,1.097118,0.063154,0.608237,1.983354,1.045592,0.999295,1.026929,1.992173
-0.079962,0.997769,1.024757,-0.042453,1.049834,0.067393,1.026704,-0.028395,1.04015,1.029737,0.036825,0.90228,0.04173,-0.022827,1.968067,1.422949,0.041388,-0.029289,1.034446,1.002958,-0.033798,1.030621,-0.042413,1.034186,0.045221,0.526451,1.024749,0.950356,-0.027561,0.022758,0.023943,0.97899,0.055706,-0.04518,1.032354,0.984573,0.98908
0.051295,1.05137,0.970684,-0.018404,1.042123,0.024069,1.056232,0.067546,-0.000324,-0.011689,0.053183,-0.014527,0.057028,0.016526,0.07575,0.897798,0.060694,0.093198,1.082973,0.11356,-0.037906,0.914789,0.011928,1.033377,0.009724,-0.00099,-0.045136,1.032312,1.610977,0.046431,0.42643,0.060488,0.043842,0.026013,0.930936,1.060335,-0.032866
0.053163,0.954025,0.954361,-0.05345,0.953246,0.037331,0.983976,0.03921,1.013955,-0.056669,0.060792,1.002377,0.094835,-0.026237,1.034829,0.475252,0.003463,0.989141,1.061115,0.918017,0.008908,1.029085,-0.01282,0.060742,1.971535,0.013168,-0.111191,1.000472,0.527085,-0.005529,0.450511,1.01378,0.999369,-0.045296,0.949251,1.021868,1.016955
-0.0,1.073872,0.955007,0.055677,1.015903,0.040973,1.063465,0.005579,0.885719,0.974063,-0.044669,1.987966,-0.050114,0.051895,-0.019585,1.457505,0.019193,0.048389,0.856481,0.975377,1.004763,-0.003455,0.106759,1.013217,0.020202,1.481254,-0.080024,2.023017,0.523656,0.042437,1.449383,0.996277,0.114448,-0.004456,0.969378,0.974922,0.93766
0.045264,2.027676,1.893784,0.974134,1.962562,0.019767,-0.019236,-0.003085,0.90441,-0.051219,-0.038649,2.060735,-0.019127,-0.001545,1.96878,0.487199,-0.005985,-0.007034,1.035327,-0.001133,2.001713,1.024755,-0.040837,0.032193,-0.045345,0.004775,0.032661,0.935619,1.007294,0.987657,0.00413,0.479115,0.938975,0.986133,1.962158,0.033163,0.973999
0.01825,1.062928,0.997759,-0.041046,0.968213,-0.016292,0.992082,0.004516,1.99312,-0.105881,-0.028991,-0.0439,1.017098,-0.047723,2.042122,-0.006671,-0.009942,-0.004876,1.090548,0.002812,0.977506,0.96158,0.032325,-0.096101,-0.110295,0.073286,0.051642,0.964379,0.52679,0.967621,0.494627,1.019746,-0.008454,0.03159,0.918651,1.037868,1.983156
-0.009971,0.999062,-0.005114,-0.002096,1.032084,-0.047176,0.992368,0.100594,0.93179,-0.039005,-0.061157,0.00586,0.087224,-0.002968,2.017835,0.47532,1.003095,1.462746,0.909338,2.023399,-0.065574,0.983837,0.040576,1.050509,0.009352,1.573804,0.00374,0.906154,-0.017658,0.458281,1.094057,-0.054292,2.050185,-0.047834,0.955534,1.06823,2.028014
-0.018573,1.023873,1.009833,-0.00094,0.955898,-0.06764,1.051916,-0.027359,-0.084455,-0.056832,1.020376,1.023065,-0.041958,-0.033478,0.95947,1.485779,0.006201,0.546347,1.038592,2.028505,1.016569,0.938645,0.025251,0.002901,0.021426,0.967906,0.008101,1.142653,-0.07157,1.456677,-0.017116,0.964007,-0.011924,-0.063965,0.969354,0.92329,2.026318
-0.011815,0.986979,1.056519,0.049507,1.020255,-0.03127,1.046273,0.15653,1.93826,2.029811,0.013309,1.041999,0.039343,0.089658,1.997548,1.03278,-0.037155,1.039748,1.004709,1.969541,2.033925,1.971764,-0.009679,0.024405,0.06488,1.529965,-0.043527,1.022242,0.526524,1.063417,1.009124,0.912409,-0.028174,-0.046763,0.023928,1.029684,0.927157
0.051964,0.96035,1.075069,0.058009,0.952411,0.047921,2.015606,-0.014588,0.991428,0.083696,0.015806,-0.022816,-0.043764,-0.050993,0.983732,0.487604,0.03375,1.121407,0.923144,1.969331,1.981574,0.952099,0.055045,-0.019171,0.000867,-0.007418,-0.023335,1.065792,0.921146,0.467236,0.458775,0.500252,1.009761,-0.008885,0.981454,2.000165,-0.07472
0.042335,0.93686,2.007243,1.030638,2.104191,0.014183,0.94722,0.000994,-0.007448,0.035262,0.062263,-0.005753,0.882431,0.073504,0.003889,1.011411,-0.006339,1.460682,1.035091,1.03641,0.931446,0.996716,-0.010177,-0.082129,-0.006383,0.541046,0.042026,0.984609,0.52258,-0.003909,0.047027,1.024619,0.98452,-0.079958,0.983231,0.990122,0.039698
0.017237,2.001108,2.048668,0.941771,1.980913,0.013715,1.133534,-0.005728,-0.136303,-0.088934,1.076716,0.052029,-0.009505,-0.005555,0.938726,0.9875,-0.011124,1.557086,1.009532,1.96353,0.006519,0.945107,-0.001749,-0.096852,0.003583,1.023051,-0.032151,1.954333,1.497825,-0.096612,1.484814,1.462016,1.039435,-0.02173,1.105003,1.003571,0.912964
-0.001493,1.063875,0.959776,0.044361,1.066971,-0.021642,1.007306,0.013685,1.989786,2.098153,0.083105,2.02403,-0.021556,-0.050719,0.022825,0.93138,-0.00525,1.059569,0.994262,-0.000399,1.061657,1.057868,-0.014226,0.007184,-0.083766,0.480891,-0.086723,1.017258,1.689309,-0.075478,0.010089,0.077272,0.914581,-0.054163,1.005658,0.9455,1.00417
-0.052326,1.012077,1.000679,0.001744,0.961928,-0.066191,1.00875,1.009091,1.139874,1.000064,0.954791,0.991731,-0.098004,0.047604,0.953863,1.063178,-0.031715,-0.014484,0.968246,0.006282,-0.071719,1.080936,0.004218,1.021925,0.10454,1.506345,0.053779,1.017527,1.489647,0.049485,0.499471,1.461407,0.999322,0.046041,0.893059,0.93055,1.025469
0.017761,0.9981,1.938421,-0.065733,0.982967,0.042996,1.020837,0.022509,0.880329,0.988939,-0.035997,-0.019889,1.054471,0.002279,-0.014219,1.027331,-0.038072,-0.052975,1.064487,0.045483,0.940244,1.086094,-0.046432,0.038983,0.028607,0.42439,0.006003,0.982599,0.588311,1.460727,0.939311,0.554068,1.021615,0.008959,0.936669,1.00041,0.958648
0.012701,1.069403,0.972854,0.032741,1.030123,-0.087357,1.054386,-0.026617,2.016527,-0.005831,0.034587,1.027986,0.985493,0.012212,1.891603,0.993042,-0.070949,1.418398,1.003637,-0.018918,1.03109,1.951185,0.005995,0.916584,0.068052,1.422227,0.038695,0.005435,0.027476,0.558613,1.040623,-0.008314,-0.039428,-0.019152,0.992177,1.041803,1.960679
-0.052485,0.97201,1.081255,-0.069702,0.991405,-0.02145,0.991943,-0.01668,0.950274,0.966508,0.9791,1.946698,-0.024082,0.013443,1.0484,0.410737,-0.069108,-0.014614,0.888999,1.992283,1.988216,1.001116,-0.006297,0.99588,0.018327,1.030727,-0.007922,0.993685,-0.149208,1.052974,0.533448,1.547489,0.025453,-0.006489,1.040301,1.102004,0.956549
0.002889,1.923497,1.980171,1.043033,2.030396,-0.027693,0.041342,-0.003287,1.904424,1.030942,-0.044694,2.044026,0.018935,0.054574,1.050614,1.053903,-0.002735,0.524883,-0.042451,1.032445,1.029079,1.059898,-0.010946,-0.042098,-0.028194,0.436946,-0.087586,0.95005,-0.003598,0.004269,0.97827,1.499668,0.9816,0.018476,1.031125,1.98118,0.915996
0.070724,1.972387,2.025755,1.00604,1.941382,-0.071883,0.948649,-0.090889,2.011653,1.072686,0.049997,-0.037507,-0.037198,-0.016535,-0.030886,0.962667,-0.033288,0.091759,1.053852,0.974364,1.953932,1.106374,-0.02421,0.093848,-0.025924,1.58057,-0.078383,0.918059,1.025168,0.052784,1.066537,0.466652,-0.039813,1.017682,2.000014,-0.051308,-0.018483
-0.007391,1.185316,1.96396,1.015608,2.065077,0.029273,1.031216,0.084933,1.051777,1.023405,0.920989,1.009866,0.032275,0.042066,0.878316,1.448144,-0.080346,-0.067193,0.991318,-0.012505,2.039139,0.984092,-0.007554,1.010732,-0.002398,1.474235,0.085383,1.007044,1.56827,1.096209,0.578728,0.547435,0.031403,-0.026031,0.954006,1.069781,0.964928
-0.022422,0.909065,1.062512,0.102986,1.026615,0.014478,1.010687,-0.041998,1.972863,1.946749,0.024932,2.004329,0.028002,0.008646,1.96095,0.169831,-0.075437,0.57773,1.067665,0.029629,1.020123,1.02039,-0.031611,1.021339,0.010051,0.050778,1.039148,1.056301,1.085493,1.627934,0.550596,1.012334,0.971811,0.038632,0.938352,1.036691,-0.056786
-0.066365,1.030585,1.010768,0.052954,0.990326,0.014773,1.006627,0.112913,-0.0758,0.117407,-0.06349,2.041729,-0.039533,0.035879,1.993423,-0.061242,0.997058,1.478908,0.858478,2.008671,-0.054243,0.998954,0.033933,0.019427,0.01285,-0.01163,-0.015396,-0.045604,1.408689,1.408037,1.46603,0.983247,1.952016,0.014071,1.011186,-0.018347,0.905729
-0.056477,0.983018,0.955467,0.003449,1.024537,-0.080998,0.957651,0.051571,2.051567,2.048164,-0.033118,1.015753,0.016721,0.058078,1.067653,1.025336,0.043338,1.019623,1.086862,1.047069,0.102159,-0.008517,0.000504,0.993085,0.00924,0.002929,0.064444,0.955469,1.058886,1.527698,0.986276,0.051569,-0.025236,1.046935,1.964422,2.056685,0.012074
-0.030507,1.995726,2.001563,0.949855,1.986474,0.016701,-0.006913,0.052144,1.994452,2.005749,1.019908,0.062427,0.077154,-0.020635,0.977065,1.372793,0.023555,0.55002,1.136497,1.904565,0.049725,1.077199,0.064408,-0.000713,0.004492,1.023415,0.015449,0.967246,1.423773,1.580361,0.427505,0.95766,-0.135096,0.026256,0.9997,-0.022658,0.019301
0.002723,1.026685,1.154316,-0.014193,1.003099,0.027442,1.063616,0.047283,2.02258,1.951381,0.076622,1.015183,-0.198241,-0.000653,2.024075,1.499186,-0.031892,1.48942,0.935114,1.959911,-0.03146,0.991235,-0.027568,-0.017467,-0.034574,0.548128,-0.017503,0.966391,1.568258,0.455768,-0.105727,1.036853,0.039626,0.953105,1.028263,1.03483,1.981161
-0.017614,0.938753,0.991982,-0.005682,0.96583,0.042283,0.039929,0.008522,1.024988,1.928727,-0.008456,0.004964,0.031408,-0.017236,0.947463,1.470073,0.081219,0.04164,-0.038236,-0.030486,1.031478,1.004009,-0.010963,1.068417,-0.034087,0.453606,0.004006,1.057299,0.127746,0.045959,1.475096,1.007253,1.987572,-0.088282,0.012954,0.039049,1.059975
-0.105462,0.938636,0.995959,0.02322,0.963202,-0.093041,0.937704,0.011085,-0.052039,0.995341,0.000442,-0.082027,-0.041885,-0.102879,2.094689,0.500325,0.079571,1.475155,0.980524,2.055385,1.98832,1.057374,-0.038274,1.040893,-0.028934,0.008456,-0.087166,1.066314,1.459061,1.478981,-0.036621,0.511641,1.981672,0.120742,0.995822,0.97502,0.042288
-0.024148,0.901725,1.936257,0.973935,2.101244,0.04133,-0.031368,0.053463,0.086868,2.020925,0.008305,0.028513,0.036189,0.016835,-0.045349,0.554087,-0.062423,1.064359,1.021407,2.050523,1.968474,-0.032604,-0.016836,1.078236,1.99774,-0.116435,0.020572,0.993086,-0.011444,0.527559,1.595579,-0.007998,2.064894,0.031881,1.94476,1.065043,2.069484
0.040476,1.972543,2.035297,1.035904,2.079735,0.00315,0.939045,-0.029373,0.002504,2.062765,0.073397,1.010685,0.011485,-0.067564,2.044388,0.49624,0.043834,0.85694,0.98899,0.020605,-0.058573,0.965152,-0.014889,1.009561,0.047785,0.979053,1.006222,0.971015,1.60425,0.485357,1.565065,1.033372,2.144966,0.036824,0.9532,0.966352,1.09281
0.071895,1.974145,1.972903,1.061671,2.084093,-0.159669,0.039688,-0.004848,2.063708,-0.040382,0.984661,1.957988,-0.022225,0.020576,2.085026,-0.009098,-0.046568,0.527798,0.96575,0.018137,0.998518,0.974952,0.078831,-0.024678,-0.061982,1.542215,0.045185,0.933478,1.558096,0.497267,1.000668,-0.031776,1.978951,0.072722,1.056441,1.939568,1.98112
0.041222,2.048144,2.117694,0.899835,1.953448,0.002578,0.059799,-0.029204,2.062906,1.999477,0.031373,0.936441,-0.006426,-0.015021,-0.071355,1.528696,-0.032422,1.046422,0.910842,1.971501,0.036221,1.024326,-0.021665,0.992318,0.02928,0.4096,1.094269,0.022328,1.508384,1.028415,1.54119,1.005663,0.022841,0.046929,0.972357,2.013396,0.036533
-0.006335,1.01265,0.934236,-0.007051,1.019497,0.020245,0.975669,-0.074146,-0.001461,2.059797,-0.031062,0.02514,0.079487,-0.011992,0.971225,-0.025583,0.062297,0.483694,0.97616,1.046122,0.955635,1.005518,0.045788,-0.02053,-0.021385,0.998196,-0.043491,1.004364,1.479363,0.511699,-0.054493,0.937256,-0.035302,0.02247,1.051506,1.011895,0.034526
-0.020513,1.012062,1.007618,0.043704,1.017886,0.094363,1.010186,0.012062,0.019582,1.008987,-0.067431,1.919845,0.032557,-0.018479,1.034369,1.003592,-0.092053,0.984658,0.983541,-0.006692,2.031894,0.937156,0.013559,1.023415,-0.058364,1.441235,1.004345,0.911551,0.896476,1.06095,1.021252,0.493058,1.04781,0.025289,0.971064,0.965585,1.013004
